"rank","word","reading","alternative_spellings"
8896,"ぼろぼろ","ぼろぼろ",""
8897,"夕暮れ","ゆうぐれ",""
8898,"変る","かわる",""
8899,"誰か","だれか","だれか"
8900,"途端","とたん","とたん"
8901,"原","げん",""
8902,"花嫁","はなよめ",""
8903,"羽根","はね",""
8904,"風呂場","ふろば",""
8905,"捻る","ひねる",""
8906,"物理","ぶつり",""
8907,"封","ふう",""
8908,"あんま","あんま",""
8909,"真上","まうえ",""
8910,"想定外","そうていがい",""
8911,"ゲート","ゲート",""
8912,"本命","ほんめい",""
8913,"大男","おおおとこ",""
8914,"斬撃","ざんげき",""
8915,"羽ばたく","はばたく",""
8916,"問答無用","もんどうむよう",""
8917,"軍勢","ぐんぜい",""
8918,"言葉を紡ぐ","ことばをつむぐ",""
8919,"手帳","てちょう",""
8920,"寝転がる","ねころがる",""
8921,"寄越す","よこす",""
8922,"四月","しがつ",""
8923,"千年","せんねん",""
8924,"仮説","かせつ",""
8925,"威圧感","いあつかん",""
8926,"背中を向ける","せなかをむける",""
8927,"たじろぐ","たじろぐ",""
8928,"歌声","うたごえ",""
8929,"言葉を切る","ことばをきる",""
8930,"恐るべき","おそるべき",""
8931,"私服","しふく",""
8932,"溢れ出す","あふれだす",""
8933,"ペニス","ペニス",""
8934,"会議室","かいぎしつ",""
8935,"失踪","しっそう",""
8936,"裏口","うらぐち",""
8937,"水色","みずいろ",""
8938,"信者","しんじゃ",""
8939,"連行","れんこう",""
8940,"シチュエーション","シチュエーション",""
8941,"ゲット","ゲット",""
8942,"膨れる","ふくれる",""
8943,"部外者","ぶがいしゃ",""
8944,"水中","すいちゅう",""
8945,"勧誘","かんゆう",""
8946,"王太子","おうたいし",""
8947,"憶える","おぼえる",""
8948,"罪人","ざいにん",""
8949,"脱がす","ぬがす",""
8950,"魔族","まぞく",""
8951,"紙袋","かみぶくろ",""
8952,"しゃがみ込む","しゃがみこむ",""
8953,"顔を覆う","かおをおおう",""
8954,"ぼうっと","ぼうっと",""
8955,"鶏","にわとり",""
8956,"異形","いぎょう",""
8957,"囮","おとり",""
8958,"有","ゆう",""
8959,"収納","しゅうのう",""
8960,"っつう","っつう",""
8961,"体中","からだじゅう",""
8962,"張り詰める","はりつめる",""
8963,"女優","じょゆう",""
8964,"獅子","しし",""
8965,"ロビー","ロビー",""
8966,"尚","なお",""
8967,"降伏","こうふく",""
8968,"見惚れる","みとれる",""
8969,"水音","みずおと",""
8970,"姫様","ひめさま",""
8971,"縋る","すがる",""
8972,"口に含む","くちにふくむ",""
8973,"子犬","こいぬ",""
8974,"引き留める","ひきとめる",""
8975,"回想","かいそう",""
8976,"襲い掛かる","おそいかかる",""
8977,"たん","たん",""
8978,"大分","だいぶ",""
8979,"花びら","はなびら",""
8980,"拭う","ぬぐう","ぬぐう"
8981,"腕組み","うでぐみ",""
8982,"まじ","まじ",""
8983,"切っ先","きっさき",""
8984,"何も","なにも","なにも"
8985,"噂","うわさ","うわさ"
8986,"クソッ","クソッ",""
8987,"見習い","みならい",""
8988,"外す","はずす","はずす"
8989,"溜息をつく","ためいきをつく",""
8990,"恐る恐る","おそるおそる","おそるおそる"
8991,"頑な","かたくな",""
8992,"可愛らしい","かわいらしい","かわいらしい"
8993,"ウフフ","ウフフ",""
8994,"おにぎり","おにぎり","お握り; 御握り"
8995,"悪い","わるい","わるい; 惡い"
8996,"これぐらい","これぐらい",""
8997,"色合い","いろあい",""
8998,"おやつ","おやつ","お八; お八つ"
8999,"月明かり","つきあかり",""
9000,"バッチリ","バッチリ",""
9001,"聖","ひじり",""
9002,"羽","わ",""
9003,"ウチ","ウチ",""
9004,"系統","けいとう",""
9005,"勝者","しょうしゃ",""
9006,"四肢","しし",""
9007,"強敵","きょうてき",""
9008,"脆い","もろい",""
9009,"謁見","えっけん",""
9010,"素手","すで",""
9011,"お茶会","おちゃかい",""
9012,"分解","ぶんかい",""
9013,"レア","レア",""
9014,"はしたない","はしたない",""
9015,"そんで","そんで",""
9016,"出力","しゅつりょく",""
9017,"プレイヤー","プレイヤー",""
9018,"初恋","はつこい",""
9019,"程に","ほどに",""
9020,"五月","ごがつ",""
9021,"咥える","くわえる",""
9022,"殺到","さっとう",""
9023,"滴る","したたる",""
9024,"孕む","はらむ",""
9025,"細身","ほそみ",""
9026,"冷気","れいき",""
9027,"凶暴","きょうぼう",""
9028,"警護","けいご",""
9029,"声色","こわいろ",""
9030,"部品","ぶひん",""
9031,"肩を竦める","かたをすくめる",""
9032,"機体","きたい",""
9033,"逡巡","しゅんじゅん",""
9034,"着信音","ちゃくしんおん",""
9035,"出来るだけ","できるだけ",""
9036,"サラダ","サラダ",""
9037,"賊","ぞく",""
9038,"突き","つき",""
9039,"悪役","あくやく",""
9040,"己が","おのが",""
9041,"傷を負う","きずをおう",""
9042,"噴水","ふんすい",""
9043,"小首を傾げる","こくびをかしげる",""
9044,"ライブ","ライブ",""
9045,"ラジオ","ラジオ",""
9046,"一際","ひときわ",""
9047,"オーケー","オーケー",""
9048,"星空","ほしぞら",""
9049,"消し去る","けしさる",""
9050,"特化","とっか",""
9051,"口説く","くどく",""
9052,"貫通","かんつう",""
9053,"ぼやく","ぼやく",""
9054,"膨れ上がる","ふくれあがる",""
9055,"お喋り","おしゃべり",""
9056,"捕獲","ほかく",""
9057,"愛撫","あいぶ",""
9058,"創造","そうぞう",""
9059,"と言うか","というか",""
9060,"躱す","かわす",""
9061,"蜘蛛","くも",""
9062,"エスコート","エスコート",""
9063,"敵に回す","てきにまわす",""
9064,"耐えきれる","たえきれる",""
9065,"ガード","ガード",""
9066,"悶える","もだえる",""
9067,"相対","そうたい",""
9068,"薪","まき",""
9069,"粉砕","ふんさい",""
9070,"のう","のう","能"
9071,"飛び立つ","とびたつ",""
9072,"お皿","おさら",""
9073,"そういうことなら","そういうことなら",""
9074,"ぐちゃぐちゃ","ぐちゃぐちゃ",""
9075,"生身","なまみ",""
9076,"シルエット","シルエット",""
9077,"込み上げる","こみあげる",""
9078,"早足","はやあし",""
9079,"目玉","めだま",""
9080,"身を起こす","みをおこす",""
9081,"コスプレ","コスプレ",""
9082,"引き締める","ひきしめる",""
9083,"やない","やない",""
9084,"パンチ","パンチ",""
9085,"楽園","らくえん",""
9086,"着信","ちゃくしん",""
9087,"大人びる","おとなびる",""
9088,"親父","おやじ","おやじ; 親仁; 親爺"
9089,"くれてやる","くれてやる","呉れてやる; 呉れて遣る"
9090,"おばちゃん","おばちゃん","伯母ちゃん; 叔母ちゃん; 小母ちゃん"
9091,"うめき声","うめきごえ",""
9092,"口づけ","くちづけ",""
9093,"おおよそ","おおよそ","凡; 凡そ; 大よそ; 大凡"
9094,"現れる","あらわれる","あらわれる; 現われる; 表れる; 表われる; 顕れる; 顕われる"
9095,"なんだっけ","なんだっけ","何だっけ"
9096,"あてがう","あてがう","充てがう; 宛がう; 宛てがう"
9097,"ギュッと","ギュッと",""
9098,"先ほど","さきほど","さきほど; 先程"
9099,"ズル","ズル",""
9100,"キャー","キャー",""
9101,"がっくり","がっくり",""
9102,"悪党","あくとう",""
9103,"旅館","りょかん",""
9104,"偽装","ぎそう",""
9105,"遂に","ついに",""
9106,"得体の知れない","えたいのしれない",""
9107,"体型","たいけい",""
9108,"パジャマ","パジャマ",""
9109,"三月","さんがつ",""
9110,"ひんやり","ひんやり","冷んやり"
9111,"手綱","たづな",""
9112,"シリーズ","シリーズ",""
9113,"皆殺し","みなごろし",""
9114,"香","こう",""
9115,"交差","こうさ",""
9116,"梅","うめ",""
9117,"目をつぶる","めをつぶる",""
9118,"閃く","ひらめく",""
9119,"変形","へんけい",""
9120,"隊員","たいいん",""
9121,"幻影","げんえい",""
9122,"給仕","きゅうじ",""
9123,"無くす","なくす",""
9124,"治める","おさめる",""
9125,"ロック","ロック",""
9126,"オリジナル","オリジナル",""
9127,"近衛","このえ",""
9128,"当然ながら","とうぜんながら",""
9129,"注ぎ込む","そそぎこむ",""
9130,"不能","ふのう",""
9131,"酸素","さんそ",""
9132,"破壊力","はかいりょく",""
9133,"即死","そくし",""
9134,"か細い","かぼそい",""
9135,"刺繍","ししゅう",""
9136,"プリント","プリント",""
9137,"嫌悪感","けんおかん",""
9138,"サンキュー","サンキュー",""
9139,"出掛ける","でかける",""
9140,"携える","たずさえる",""
9141,"融合","ゆうごう",""
9142,"取得","しゅとく",""
9143,"顎","あご","あご; 腭; 腮; 頤; 顋; 齶"
9144,"はて","はて",""
9145,"半身","はんしん",""
9146,"ぴくり","ぴくり",""
9147,"ビクビク","ビクビク",""
9148,"手の平","てのひら",""
9149,"廃墟","はいきょ",""
9150,"祭壇","さいだん",""
9151,"片腕","かたうで",""
9152,"数値","すうち",""
9153,"道場","どうじょう",""
9154,"創る","つくる",""
9155,"時間を稼ぐ","じかんをかせぐ",""
9156,"死骸","しがい",""
9157,"馬鹿げる","ばかげる",""
9158,"封鎖","ふうさ",""
9159,"健気","けなげ",""
9160,"隣国","りんごく",""
9161,"人体","じんたい",""
9162,"職員室","しょくいんしつ",""
9163,"独り","ひとり",""
9164,"押し潰す","おしつぶす",""
9165,"爺さん","じいさん",""
9166,"対戦","たいせん",""
9167,"自我","じが",""
9168,"興味津々","きょうみしんしん",""
9169,"他ならない","ほかならない",""
9170,"揉める","もめる",""
9171,"パーツ","パーツ",""
9172,"眼球","がんきゅう",""
9173,"喉を鳴らす","のどをならす",""
9174,"引き締まる","ひきしまる",""
9175,"第五","だいご",""
9176,"距離感","きょりかん",""
9177,"返信","へんしん",""
9178,"するり","するり",""
9179,"脱力","だつりょく",""
9180,"いじめ","いじめ","苛め; 虐め"
9181,"コ","コ",""
9182,"欠片","かけら","かけら"
9183,"ソレ","ソレ",""
9184,"ひとしきり","ひとしきり","一しきり; 一頻り"
9185,"よぎる","よぎる","過ぎる; 過る"
9186,"マネ","マネ",""
9187,"無論","むろん","むろん"
9188,"形","かたち","かたち; 容; 貌"
9189,"今度","こんど","こんど"
9190,"どいつもこいつも","どいつもこいつも","何奴も此奴も"
9191,"おんなじ","おんなじ",""
9192,"名残惜しい","なごりおしい",""
9193,"噛みしめる","かみしめる",""
9194,"まみれ","まみれ","塗れ"
9195,"そういや","そういや",""
9196,"落ちつく","おちつく",""
9197,"代わりに","かわりに","かわりに; 代りに"
9198,"よける","よける","除ける"
9199,"グッと","グッと",""
9200,"口をつける","くちをつける",""
9201,"水","すい",""
9202,"側","そば",""
9203,"空く","すく",""
9204,"素","もと",""
9205,"宮廷","きゅうてい",""
9206,"砂浜","すなはま",""
9207,"棘","とげ",""
9208,"細胞","さいぼう",""
9209,"攫う","さらう",""
9210,"死角","しかく",""
9211,"手持ち","てもち",""
9212,"グラウンド","グラウンド",""
9213,"勝敗","しょうはい",""
9214,"階下","かいか",""
9215,"婚姻","こんいん",""
9216,"十歳","じゅっさい",""
9217,"亀","かめ",""
9218,"校長","こうちょう",""
9219,"魔道","まどう",""
9220,"両肩","りょうかた",""
9221,"思い至る","おもいいたる",""
9222,"運び込む","はこびこむ",""
9223,"地形","ちけい",""
9224,"勝ち目","かちめ",""
9225,"香水","こうすい",""
9226,"刀身","とうしん",""
9227,"近隣","きんりん",""
9228,"体を起こす","からだをおこす",""
9229,"一組","ひとくみ",""
9230,"反","はん",""
9231,"不味い","まずい",""
9232,"懸ける","かける",""
9233,"敬礼","けいれい",""
9234,"万一","まんいち",""
9235,"鷹","たか",""
9236,"組み込む","くみこむ",""
9237,"実体","じったい",""
9238,"優","ゆう",""
9239,"鼻息","はないき",""
9240,"呆ける","ぼける",""
9241,"怒声","どせい",""
9242,"連絡先","れんらくさき",""
9243,"編む","あむ",""
9244,"判別","はんべつ",""
9245,"思いきや","おもいきや",""
9246,"砕け散る","くだけちる",""
9247,"人混み","ひとごみ",""
9248,"堪る","たまる",""
9249,"目配せ","めくばせ",""
9250,"微動","びどう",""
9251,"兵隊","へいたい",""
9252,"波打つ","なみうつ",""
9253,"しょんぼり","しょんぼり",""
9254,"拡散","かくさん",""
9255,"応答","おうとう",""
9256,"微笑みかける","ほほえみかける",""
9257,"勝ち誇る","かちほこる",""
9258,"御用","ごよう",""
9259,"損傷","そんしょう",""
9260,"殿","との",""
9261,"強度","きょうど",""
9262,"ぼやける","ぼやける",""
9263,"視覚","しかく",""
9264,"絹","きぬ",""
9265,"強者","きょうしゃ",""
9266,"吊り上げる","つりあげる",""
9267,"衛兵","えいへい",""
9268,"毛皮","けがわ",""
9269,"洗脳","せんのう",""
9270,"無残","むざん",""
9271,"セクハラ","セクハラ",""
9272,"鈍感","どんかん",""
9273,"別荘","べっそう",""
9274,"端末","たんまつ",""
9275,"たった一つ","たったひとつ",""
9276,"両目","りょうめ",""
9277,"喚く","わめく",""
9278,"路","じ",""
9279,"こぼれ落ちる","こぼれおちる",""
9280,"引きこもる","ひきこもる",""
9281,"先ほどから","さきほどから",""
9282,"１番","いちばん",""
9283,"ははあ","ははあ",""
9284,"何もない","なにもない","なにもない; 何も無い"
9285,"これっぽっち","これっぽっち",""
9286,"チラリ","チラリ",""
9287,"あだ名","あだな",""
9288,"多め","おおめ",""
9289,"詫びる","わびる",""
9290,"普通","ふつう","ふつう"
9291,"ムダ","ムダ",""
9292,"アア","アア",""
9293,"開く","ひらく","ひらく"
9294,"一際","ひときわ","ひときわ; 一きわ"
9295,"真面目","まじめ","まじめ; 眞面目"
9296,"浮き上がる","うきあがる",""
9297,"足手まとい","あしでまとい",""
9298,"サラ","サラ",""
9299,"かき消す","かきけす",""
9300,"この度","このたび",""
9301,"里","り",""
9302,"塾","じゅく",""
9303,"軍団","ぐんだん",""
9304,"障壁","しょうへき",""
9305,"門番","もんばん",""
9306,"では無い","ではない",""
9307,"Ｔシャツ","ティーシャツ",""
9308,"ジャケット","ジャケット",""
9309,"火照る","ほてる",""
9310,"打ち付ける","うちつける",""
9311,"即ち","すなわち",""
9312,"山道","やまみち",""
9313,"恍惚","こうこつ",""
9314,"小指","こゆび",""
9315,"極まりない","きわまりない",""
9316,"滑り込む","すべりこむ",""
9317,"領土","りょうど",""
